#Parameters = {Gndy=18; Inset=2; L=4; L1=21.5; L2=11; L3=9; y_p=2; Mesh Pass=6}
#"Frequency / GHz"	"S1,1 (18) [Magnitude]"
#-----------------------------------------
5.8359999656677	-0.51424494947344
5.8420000076294	-0.51185994195630
5.8480000495911	-0.51006181958181
5.8540000915527	-0.50886574190944
5.8600001335144	-0.50826891325137
5.8660001754761	-0.50825862990507
5.8720002174377	-0.50880310803578
5.8779997825623	-0.50985921570799
5.8839998245239	-0.51136915109725
5.8899998664856	-0.51326881764292
5.8959999084473	-0.51548187852017
5.9019999504089	-0.51792964623754
5.9079999923706	-0.52052998417075
5.9140000343323	-0.52319832577668
5.9200000762939	-0.52585627338893
5.9260001182556	-0.52843149889440
5.9320001602173	-0.53085818903435
5.9380002021790	-0.53308095596341
5.9439997673035	-0.53506007031902
5.9499998092651	-0.53676966981267
5.9559998512268	-0.53819709907677
5.9619998931885	-0.53935098477147
5.9679999351501	-0.54025054200976
5.9739999771118	-0.54093474283908
5.9800000190735	-0.54145742513010
5.9860000610352	-0.54188233535673
5.9920001029968	-0.54228798761667
5.9980001449585	-0.54275798762825
6.0040001869202	-0.54338469012131
6.0100002288818	-0.54426323335482
6.0159997940063	-0.54548613218830
6.0219998359680	-0.54714313654734
6.0279998779297	-0.54932061927350
6.0339999198914	-0.55209156061571
6.0399999618530	-0.55551938142481
6.0460000038147	-0.55965246027366
6.0520000457764	-0.56452548429161
6.0580000877380	-0.57015376223939
6.0640001296997	-0.57653619736861
6.0700001716614	-0.58365515684978
6.0760002136230	-0.59147456640477
6.0819997787476	-0.59994564198064
6.0879998207092	-0.60900086049433
6.0939998626709	-0.61856352021321
6.0999999046326	-0.62854885361128
6.1059999465942	-0.63886272537403
6.1119999885559	-0.64941216735949
6.1180000305176	-0.66009858125453
6.1240000724792	-0.67083102769869
6.1300001144409	-0.68152719603279
6.1360001564026	-0.69210686385220
6.1420001983643	-0.70251174807837
6.1479997634888	-0.71269189093362
6.1539998054504	-0.72261825879235
6.1599998474121	-0.73227448150144
6.1659998893738	-0.74166975763856
6.1719999313354	-0.75082902887219
6.1779999732971	-0.75979105330921
6.1840000152588	-0.76861962665929
6.1900000572205	-0.77738732625392
6.1960000991821	-0.78618317256388
6.2020001411438	-0.79510053045043
6.2080001831055	-0.80424529700775
6.2140002250671	-0.81372481348112
6.2199997901917	-0.82363934332917
6.2259998321533	-0.83409430110527
6.2319998741150	-0.84518036010027
6.2379999160767	-0.85697846060919
6.2439999580383	-0.86955621964788
6.2500000000000	-0.88296315467746
6.2560000419617	-0.89723038421504
6.2620000839233	-0.91237028124560
6.2680001258850	-0.92837041349031
6.2740001678467	-0.94520113033154
6.2800002098083	-0.96281230272102
6.2859997749329	-0.98113233303151
6.2919998168945	-1.0000767987731
6.2979998588562	-1.0195409053546
6.3039999008179	-1.0394148292961
6.3099999427795	-1.0595781154066
6.3159999847412	-1.0799037647036
6.3220000267029	-1.1002690778405
6.3280000686646	-1.1205519600516
6.3340001106262	-1.1406398204594
6.3400001525879	-1.1604286024772
6.3460001945496	-1.1798325877848
6.3520002365112	-1.1987794603118
6.3579998016357	-1.2172214343675
6.3639998435974	-1.2351261617810
6.3699998855591	-1.2524906394028
6.3759999275208	-1.2693276963936
6.3819999694824	-1.2856774573771
6.3880000114441	-1.3015962959761
6.3940000534058	-1.3171624077523
6.4000000953674	-1.3324667179134
6.4060001373291	-1.3476148855311
6.4120001792908	-1.3627198849770
6.4180002212524	-1.3778972580330
6.4239997863770	-1.3932643227288
6.4299998283386	-1.4089339105399
6.4359998703003	-1.4250079842932
6.4419999122620	-1.4415789786948
6.4479999542236	-1.4587175064213
6.4539999961853	-1.4764814119148
6.4600000381470	-1.4949022718463
6.4660000801086	-1.5139909011795
6.4720001220703	-1.5337332297823
6.4780001640320	-1.5540916535587
6.4840002059937	-1.5750055085172
6.4899997711182	-1.5963915260432
6.4959998130798	-1.6181505457085
6.5019998550415	-1.6401622562516
6.5079998970032	-1.6623004243260
6.5139999389648	-1.6844260884497
6.5199999809265	-1.7063987572261
6.5260000228882	-1.7280778672454
6.5320000648499	-1.7493297951076
6.5380001068115	-1.7700271264050
6.5440001487732	-1.7900649407004
6.5500001907349	-1.8093508428671
6.5560002326965	-1.8278141333871
6.5619997978210	-1.8454113249458
6.5679998397827	-1.8621266097480
6.5739998817444	-1.8779680610924
6.5799999237061	-1.8929756869735
6.5859999656677	-1.9072121611996
6.5920000076294	-1.9207681518585
6.5980000495911	-1.9337548714535
6.6040000915527	-1.9463038071458
6.6100001335144	-1.9585585523096
6.6160001754761	-1.9706748895466
6.6220002174377	-1.9828090568072
6.6279997825623	-1.9951198579542
6.6339998245239	-2.0077574474855
6.6399998664856	-2.0208600973829
6.6459999084473	-2.0345531876028
6.6519999504089	-2.0489353858592
6.6579999923706	-2.0640880109989
6.6640000343323	-2.0800606229113
6.6700000762939	-2.0968772480330
6.6760001182556	-2.1145340026237
6.6820001602173	-2.1329934511040
6.6880002021790	-2.1521938865979
6.6939997673035	-2.1720480882756
6.6999998092651	-2.1924446634468
6.7059998512268	-2.2132538403310
6.7119998931885	-2.2343322153811
6.7179999351501	-2.2555244831839
6.7239999771118	-2.2766710297972
6.7300000190735	-2.2976135061301
6.7360000610352	-2.3182007761835
6.7420001029968	-2.3382894610985
6.7480001449585	-2.3577563834940
6.7540001869202	-2.3765006567164
6.7600002288818	-2.3944404904193
6.7659997940063	-2.4115301401809
6.7719998359680	-2.4277496320090
6.7779998779297	-2.4431127901010
6.7839999198914	-2.4576642995029
6.7899999618530	-2.4714809952854
6.7960000038147	-2.4846701314864
6.8020000457764	-2.4973607457550
6.8080000877380	-2.5097071656210
6.8140001296997	-2.5218754276960
6.8200001716614	-2.5340470591664
6.8260002136230	-2.5464047605258
6.8319997787476	-2.5591308443717
6.8379998207092	-2.5723989268659
6.8439998626709	-2.5863685967336
6.8499999046326	-2.6011788523553
6.8559999465942	-2.6169468375177
6.8619999885559	-2.6337587019887
6.8680000305176	-2.6516707503699
6.8740000724792	-2.6707066263758
6.8800001144409	-2.6908566367122
6.8860001564026	-2.7120731020166
6.8920001983643	-2.7342816686392
6.8979997634888	-2.7573772551270
6.9039998054504	-2.7812246562502
6.9099998474121	-2.8056691380447
6.9159998893738	-2.8305388109097
6.9219999313354	-2.8556455928128
6.9279999732971	-2.8807985960153
6.9340000152588	-2.9058062125704
6.9400000572205	-2.9304819967110
6.9460000991821	-2.9546511042015
6.9520001411438	-2.9781596135014
6.9580001831055	-3.0008726136020
6.9640002250671	-3.0226911889691
6.9699997901917	-3.0435409293528
6.9759998321533	-3.0633905413373
6.9819998741150	-3.0822422401319
6.9879999160767	-3.1001370269295
6.9939999580383	-3.1171561176583
7.0000000000000	-3.1334138154865
